Date,Departure,Destination,Airline,Price,Departure Time,Arrival Time,Stops,Duration,Flight Type
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Emirates,2840,23:55,19:00+1,2 stops,26h 05m,Eco Special
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Emirates,2840,23:45,19:00+1,2 stops,26h 15m,Eco Special
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Emirates,2840,12:40,13:55+1,1 stop,32h 15m,Eco Flex
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Emirates,2847,18:25,19:00+1,2 stops,31h 35m,Eco Special
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Emirates,2847,11:50,13:55+1,1 stop,33h 05m,Eco Flex
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Emirates,2851,23:45,19:00+1,1 stop,26h 15m,Eco Flex
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Emirates,2851,18:25,19:00+1,1 stop,31h 35m,Eco Flex
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,2948,17:55,22:00+1,1 stop,35h 05m,EcoFly
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"TAROM, Lufthansa",3000,00:20,13:40,3 stops,20h 20m,Economy Light
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"Vueling, Iberia",3020,06:55,21:15,1 stop,21h 20m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"Wizz Air Malta, Turkish Airlines",3067,09:25,22:00,2 stops,19h 35m,EcoFly
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,LOT,3130,20:05,20:35+1,2 stops,31h 30m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3164,21:00,22:00+1,1 stop,32h 00m,Flexible
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Emirates,3179,09:55,08:15+1,1 stop,29h 20m,Eco Flex
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Emirates,3179,09:55,13:55+1,1 stop,35h 00m,Eco Flex
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3186,21:00,18:10+1,1 stop,28h 10m,Flexible
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,LOT,3186,20:05,20:35+1,2 stops,31h 30m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3190,15:20,11:20+1,1 stop,27h 00m,Flexible
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3190,01:00,22:00,1 stop,28h 00m,Flexible
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3190,12:20,11:20+1,1 stop,30h 00m,Flexible
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3190,17:55,18:10+1,1 stop,31h 15m,Flexible
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3190,10:30,11:20+1,1 stop,31h 50m,Flexible
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3190,15:20,18:10+1,1 stop,33h 50m,Flexible
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3190,07:20,11:20+1,1 stop,35h 00m,Flexible
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3205,21:25,18:10+1,1 stop,27h 45m,Flexible
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3205,21:25,22:00+1,1 stop,31h 35m,Flexible
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,LOT,3290,20:05,20:35+1,2 stops,31h 30m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,LOT,3290,20:05,20:35+1,2 stops,31h 30m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Etihad Airways,3644,13:40,10:05+1,1 stop,27h 25m,Economy Choice
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Air Canada,3781,11:55,12:41+1,1 stop,31h 46m,Basic Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,SWISS,3826,18:20,13:05+1,1 stop,25h 45m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,3845,05:15,20:25,1 stop,22h 10m,Economy Basic
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,United Airlines,3894,11:55,12:41+1,1 stop,31h 46m,Economy (partially refundable)
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"SWISS, United Airlines",3909,18:20,13:05+1,1 stop,25h 45m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"SWISS, United Airlines",3909,18:20,16:15+1,1 stop,28h 55m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,3912,05:15,20:25,1 stop,22h 10m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,SWISS,3921,18:20,16:15+1,1 stop,28h 55m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,United Airlines,3926,05:15,20:25,1 stop,22h 10m,Economy (partially refundable)
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"Lufthansa, United Airlines",3926,05:15,20:25,1 stop,22h 10m,Economy Basic Plus
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"Brussels Airlines, Air Canada",3938,05:15,20:27,2 stops,22h 12m,Flex
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,3960,16:10,13:20+1,1 stop,28h 10m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,3964,17:10,15:40+1,1 stop,29h 30m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,3967,16:20,13:40+1,1 stop,28h 20m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,3971,17:10,15:40+1,1 stop,29h 30m,Economy Basic
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,3975,16:20,13:40+1,1 stop,28h 20m,Economy Basic
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,United Airlines,3982,16:20,13:40+1,1 stop,28h 20m,Economy (partially refundable)
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Emirates,3997,00:10,19:00,2 stops,25h 50m,Eco Flex
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines",4011,15:40,13:40+1,2 stops,29h 00m,Economy Basic
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines",4011,15:40,13:40+1,2 stops,29h 00m,Economy Basic
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines",4011,15:40,13:40+1,2 stops,29h 00m,Economy Basic
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,SWISS,4012,18:20,14:40+1,2 stops,27h 20m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,SWISS,4012,18:20,14:40+1,2 stops,27h 20m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4019,05:15,20:25,2 stops,22h 10m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4019,05:15,20:25,2 stops,22h 10m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4019,05:15,20:25,2 stops,22h 10m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Emirates,4020,00:10,19:00,1 stop,25h 50m,Eco Special
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,4049,17:10,13:40+1,2 stops,27h 30m,Economy Basic
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4052,16:10,15:40+1,2 stops,30h 30m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"Lufthansa, United Airlines",4057,17:10,13:40+1,2 stops,27h 30m,Economy Basic Plus
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4067,16:10,13:40+1,2 stops,28h 30m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines",4067,15:40,13:40+1,2 stops,29h 00m,Economy Basic
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4075,17:10,13:20+1,2 stops,27h 10m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,4075,17:10,13:40+1,2 stops,27h 30m,Economy Light
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"Lufthansa, United Airlines",4084,17:10,13:40+1,2 stops,27h 30m,Economy Basic Plus
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4107,16:20,13:20+1,2 stops,28h 00m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,4276,17:10,13:40+1,2 stops,27h 30m,Economy Basic
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"Lufthansa, United Airlines",4289,17:10,13:40+1,2 stops,27h 30m,Economy Basic Plus
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Air Canada,4514,05:15,22:21,2 stops,24h 06m,Basic Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"SWISS, Air Canada",4537,05:20,20:27,2 stops,22h 07m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"ITA Airways, Air Europa",4567,04:45,17:50,2 stops,20h 05m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"Lufthansa, Air Canada",4578,05:15,22:21,2 stops,24h 06m,Economy Basic Plus
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,United Airlines,4584,07:00,22:21,2 stops,22h 21m,Economy (partially refundable)
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Iberia,4596,06:55,21:15,1 stop,21h 20m,Basic
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"Lufthansa, Air Canada",4601,07:00,22:21,2 stops,22h 21m,Economy Basic Plus
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,ITA Airways,4626,04:45,18:50,1 stop,21h 05m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Air Europa,4678,16:05,12:55+1,1 stop,27h 50m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, Air Canada",5315,06:05,22:21,2 stops,23h 16m,Economy Light
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic",6018,09:05,18:10,1 stop,16h 05m,Economy Light
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Air France,6223,07:50,16:00,1 stop,15h 10m,Business Leisure
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Air France,6223,07:50,19:10,1 stop,18h 20m,Business Leisure
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Air France,6223,07:50,20:55,1 stop,20h 05m,Business Leisure
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Air France,6264,07:50,17:00,1 stop,16h 10m,Light
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,KLM,6267,05:15,15:10,1 stop,16h 55m,Light
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Air France,6267,05:15,15:10,1 stop,16h 55m,Light
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic",6301,09:05,19:35,1 stop,17h 30m,Economy Light
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"Virgin Atlantic, Air France",6446,06:50,16:55,1 stop,17h 05m,Upper Class
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Delta,6799,23:40,05:25+1,nonstop,12h 45m,Refundable Main
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Delta,7167,07:50,16:00,1 stop,15h 10m,Refundable Delta One
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Multiple Airlines,2174,21:45,08:45+2,3 stops,42h 00m,Discount
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Multiple Airlines,2218,11:10,15:50+1,3 stops,35h 40m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,TAP AIR PORTUGAL,2746,05:30,10:29+1,2 stops,35h 59m,Discount
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Emirates,2840,23:55,08:15+2,1 stop,39h 20m,Eco Special
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Emirates,2840,23:45,08:15+2,1 stop,39h 30m,Eco Special
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Emirates,2847,12:40,19:00+1,2 stops,37h 20m,Eco Special
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Emirates,2847,11:50,19:00+1,2 stops,38h 10m,Eco Special
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Emirates,3182,00:10,08:15+1,1 stop,39h 05m,Eco Special
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3190,12:20,18:10+1,1 stop,36h 50m,Flexible
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3190,05:05,11:20+1,1 stop,37h 15m,Flexible
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Emirates,3190,09:55,19:00+1,2 stops,40h 05m,Eco Special
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Ethiopian Air,3316,09:00,19:00+1,2 stops,41h 00m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Ethiopian Air,3324,09:00,19:00+1,1 stop,41h 00m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Emirates,3347,09:55,19:00+1,2 stops,40h 05m,Eco Flex
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Etihad Airways,3707,13:40,15:50+1,1 stop,33h 10m,Economy Choice
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,SWISS,3971,05:20,14:40+1,2 stops,40h 20m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,3975,07:55,13:40+1,1 stop,36h 45m,Economy Basic
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,United Airlines,3982,16:20,20:25+1,1 stop,35h 05m,Economy (partially refundable)
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,3982,16:20,20:25+1,1 stop,35h 05m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,United Airlines,3982,07:55,13:40+1,1 stop,36h 45m,Economy (partially refundable)
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,3982,07:55,13:40+1,1 stop,36h 45m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines",4011,15:40,20:25+1,2 stops,35h 45m,Economy Basic
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines",4011,15:40,20:25+1,2 stops,35h 45m,Economy Light
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines",4011,15:40,20:25+1,2 stops,35h 45m,Economy Basic
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines",4011,15:40,20:25+1,2 stops,35h 45m,Economy Basic
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines",4011,15:40,20:25+1,2 stops,35h 45m,Economy Basic
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines",4011,15:40,20:25+1,2 stops,35h 45m,Economy Basic
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,SWISS,4012,05:20,14:40+1,2 stops,40h 20m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4034,05:15,15:40+1,2 stops,41h 25m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4034,05:15,15:40+1,2 stops,41h 25m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4034,05:15,15:40+1,2 stops,41h 25m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4034,05:15,15:40+1,2 stops,41h 25m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,SWISS,4037,05:20,14:40+1,2 stops,40h 20m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,SWISS,4037,05:20,14:40+1,2 stops,40h 20m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4052,05:15,15:40+1,2 stops,41h 25m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"Lufthansa, United Airlines",4057,17:10,20:25+1,2 stops,34h 15m,Economy Basic Plus
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,4064,16:20,15:40+1,2 stops,30h 20m,Economy Light
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4067,16:10,20:25+1,2 stops,35h 15m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4067,16:10,20:25+1,2 stops,35h 15m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4067,16:10,20:25+1,2 stops,35h 15m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4067,16:10,20:25+1,2 stops,35h 15m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4067,05:15,13:40+1,2 stops,39h 25m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,4075,07:00,13:40+1,2 stops,37h 40m,Economy Light
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4075,05:15,13:40+1,2 stops,39h 25m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4075,05:15,13:40+1,2 stops,39h 25m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4075,05:15,13:40+1,2 stops,39h 25m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4075,05:15,13:40+1,2 stops,39h 25m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"Lufthansa, United Airlines",4084,17:10,20:25+1,2 stops,34h 15m,Economy Basic Plus
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,United Airlines,4084,07:00,13:40+1,2 stops,37h 40m,Economy (partially refundable)
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"Lufthansa, United Airlines",4084,07:00,13:40+1,2 stops,37h 40m,Economy Basic Plus
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"Lufthansa, United Airlines",4084,07:00,13:40+1,2 stops,37h 40m,Economy Basic Plus
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"Lufthansa, United Airlines",4084,07:00,13:40+1,2 stops,37h 40m,Economy Basic Plus
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"Lufthansa, United Airlines",4084,07:00,13:40+1,2 stops,37h 40m,Economy Basic Plus
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4107,07:55,13:20+1,2 stops,36h 25m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4107,07:55,13:20+1,2 stops,36h 25m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4107,05:15,13:20+1,2 stops,39h 05m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4107,05:15,13:20+1,2 stops,39h 05m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,4287,17:10,20:25+1,2 stops,34h 15m,Economy Light
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"Lufthansa, United Airlines",4289,17:10,20:25+1,2 stops,34h 15m,Economy Basic Plus
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"Lufthansa, United Airlines",4289,17:10,20:25+1,2 stops,34h 15m,Economy Basic Plus
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,United Airlines,4289,07:00,20:25+1,2 stops,44h 25m,Economy (partially refundable)
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4338,05:15,13:20+1,2 stops,39h 05m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"SWISS, Air Canada",5343,05:20,22:21,2 stops,24h 01m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,United Airlines,5365,07:00,12:41+1,2 stops,36h 41m,Economy (partially refundable)
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Virgin Atlantic,5549,06:50,12:35+1,1 stop,36h 45m,Upper Class
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Gulf Air,5877,12:10,10:05+1,2 stops,28h 55m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Gulf Air,5877,12:10,10:05+1,2 stops,28h 55m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,ITA Airways,6059,14:30,14:25+1,1 stop,30h 55m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Gulf Air,6089,12:10,15:50+1,2 stops,34h 40m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Gulf Air,6089,12:10,15:50+1,2 stops,34h 40m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,ITA Airways,6092,14:30,18:50+1,1 stop,35h 20m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,ITA Airways,6092,09:15,14:25+1,1 stop,36h 10m,Economy
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Air France,6189,05:15,19:30,1 stop,21h 15m,Business Leisure
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,KLM,6189,05:15,19:30,1 stop,21h 15m,Business
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Air France,6223,07:50,21:45,1 stop,20h 55m,Business Leisure
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"Lufthansa, Air Canada",6275,07:55,22:21,2 stops,21h 26m,Economy Basic Plus
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"Lufthansa, Air Canada",6275,07:55,22:21,2 stops,21h 26m,Economy Basic Plus
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Air Canada,6275,07:55,22:21,2 stops,21h 26m,Flex
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"Lufthansa, Air Canada",6275,05:15,22:21,2 stops,24h 06m,Economy Basic Plus
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Air Canada,6275,05:15,22:21,2 stops,24h 06m,Flex
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,KLM,6290,05:15,15:50,1 stop,17h 35m,Light
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic",6342,09:05,23:05,1 stop,21h 00m,Economy Light
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,KLM,6349,05:15,17:03,2 stops,18h 48m,Business
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Air France,6349,05:15,17:03,2 stops,18h 48m,Business Leisure
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Air France,6397,16:05,10:50+1,1 stop,25h 45m,Light
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Air France,6403,05:15,17:00,2 stops,18h 45m,Business Leisure
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,KLM,6403,05:15,17:00,2 stops,18h 45m,Business
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic",6404,05:30,16:55,1 stop,18h 25m,Economy Light
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic",6404,05:30,18:10,1 stop,19h 40m,Economy Light
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic",6404,05:30,23:05,1 stop,24h 35m,Economy Light
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic",6405,09:05,21:05,1 stop,19h 00m,Economy Light
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic",6409,17:15,12:35+1,1 stop,26h 20m,Economy Light
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,KLM,6411,07:50,19:30,2 stops,18h 40m,Business
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,KLM,6418,05:15,16:00,2 stops,17h 45m,Business
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Air France,6418,05:15,16:00,2 stops,17h 45m,Business Leisure
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,KLM,6418,05:15,19:10,2 stops,20h 55m,Business
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,KLM,6418,05:15,19:10,2 stops,20h 55m,Business
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,KLM,6418,05:15,19:10,2 stops,20h 55m,Business
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Air France,6450,07:50,19:30,2 stops,18h 40m,Business Leisure
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic",6464,05:30,21:05,1 stop,22h 35m,Economy Light
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,KLM,6469,05:15,16:55,2 stops,18h 40m,Business
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,KLM,6469,05:15,16:55,2 stops,18h 40m,Business
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,KLM,6469,05:15,18:10,2 stops,19h 55m,Business
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,KLM,6485,05:15,18:10,2 stops,19h 55m,Business
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,KLM,6485,05:15,23:05,2 stops,24h 50m,Business
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,KLM,6485,05:15,23:05,2 stops,24h 50m,Business
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,KLM,6485,05:15,23:05,2 stops,24h 50m,Business
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,KLM,6485,05:15,23:05,2 stops,24h 50m,Business
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,KLM,6485,05:15,23:05,2 stops,24h 50m,Business
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,KLM,6485,05:15,23:05,2 stops,24h 50m,Business
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Air France,6494,16:05,15:20+1,2 stops,30h 15m,Business Leisure
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Air France,6505,07:50,21:05,2 stops,20h 15m,Business Leisure
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,KLM,6528,16:05,15:50+1,2 stops,30h 45m,Light
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,KLM,6528,16:05,15:50+1,2 stops,30h 45m,Light
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,KLM,6535,16:05,15:50+1,2 stops,30h 45m,Light
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Air France,6546,05:15,19:10,2 stops,20h 55m,Light
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Air France,6546,05:15,19:10,2 stops,20h 55m,Light
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Air France,6546,05:15,19:10,2 stops,20h 55m,Light
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,Air France,6703,07:50,21:05,2 stops,20h 15m,Light
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,KLM,6706,05:15,21:05,2 stops,22h 50m,Light
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,KLM,6706,05:15,21:05,2 stops,22h 50m,Light
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,KLM,6706,05:15,21:05,2 stops,22h 50m,Light
2023-12-24,Ben Gurion Intl,John F Kennedy Intl,KLM,6706,05:15,21:05,2 stops,22h 50m,Light
